target_fips,neighbor_fips,rank,distance_km,weight,target_fold,neighbor_fold,neighbor_is_test,same_outer_fold
39157,39019,1,35.9436285996025,0.125,2.0,,True,False
39157,39067,2,36.3197073435389,0.125,2.0,,True,False
39157,39075,3,40.7746513171145,0.125,2.0,3.0,False,False
39157,39031,4,40.85042693751104,0.125,2.0,2.0,False,True
39157,39151,5,42.441871238861424,0.125,2.0,4.0,False,False
39157,39059,6,43.278412991871754,0.125,2.0,0.0,False,False
39157,39169,7,55.53176573221091,0.125,2.0,4.0,False,False
39157,39081,8,60.66799613655762,0.125,2.0,4.0,False,False
39159,39041,1,31.15672081394223,0.125,3.0,,True,False
39159,39091,2,34.85137984535926,0.125,3.0,3.0,False,True
39159,39101,3,36.629830349986726,0.125,3.0,0.0,False,False
39159,39021,4,38.29133362721551,0.125,3.0,,True,False
39159,39097,5,45.14316490843583,0.125,3.0,4.0,False,False
39159,39065,6,47.04454257063436,0.125,3.0,3.0,False,True
39159,39049,7,47.893270271041935,0.125,3.0,1.0,False,False
39159,39117,8,54.89007698266662,0.125,3.0,4.0,False,False
39161,39125,1,29.048521060051105,0.125,3.0,1.0,False,False
39161,18001,2,31.929277490395986,0.125,3.0,,True,False
39161,39107,3,35.25951630749311,0.125,3.0,3.0,False,True
39161,39003,4,41.491429250238255,0.125,3.0,,True,False
39161,39137,5,42.43149024409763,0.125,3.0,0.0,False,False
39161,39011,6,44.8975944653686,0.125,3.0,,True,False
39161,18003,7,48.080920945275906,0.125,3.0,,True,False
39161,39039,8,52.706091743348566,0.125,3.0,1.0,False,False
39163,39073,1,27.359180651077406,0.125,2.0,2.0,False,True
39163,39079,2,28.161594930150915,0.125,2.0,,True,False
39163,39009,3,38.98224372721021,0.125,2.0,,True,False
39163,39105,4,44.07422969533673,0.125,2.0,1.0,False,False
39163,39053,5,49.586120028236856,0.125,2.0,4.0,False,False
39163,39141,6,50.122209616451386,0.125,2.0,3.0,False,False
39163,39131,7,53.71314300062584,0.125,2.0,3.0,False,False
39163,39045,8,57.03942354383497,0.125,2.0,2.0,False,True
39165,39027,1,30.818146822936622,0.125,2.0,0.0,False,False
39165,39017,2,35.12140304094784,0.125,2.0,1.0,False,False
39165,39057,3,37.74030250007928,0.125,2.0,,True,False
39165,39113,4,37.85529759722235,0.125,2.0,4.0,False,False
39165,39061,5,41.382631110627194,0.125,2.0,2.0,False,True
39165,39025,6,42.28394983914394,0.125,2.0,1.0,False,False
39165,39135,7,54.03223378498269,0.125,2.0,0.0,False,False
39165,39071,8,55.67923642993828,0.125,2.0,,True,False
39167,54107,1,27.20664768173889,0.125,4.0,3.0,False,False
39167,54073,2,30.24621231560444,0.125,4.0,2.0,False,False
39167,39121,3,34.71529372643931,0.125,4.0,1.0,False,False
39167,39115,4,35.72043219458386,0.125,4.0,2.0,False,False
39167,39111,5,46.52076807533406,0.125,4.0,2.0,False,False
39167,54085,6,48.29467947972687,0.125,4.0,3.0,False,False
39167,39009,7,49.14980272222328,0.125,4.0,,True,False
39167,54105,8,49.17437189379728,0.125,4.0,2.0,False,False
39169,39075,1,29.96791620026095,0.125,4.0,3.0,False,False
39169,39103,2,32.116283327415076,0.125,4.0,4.0,False,True
39169,39005,3,32.22613660028897,0.125,4.0,,True,False
39169,39151,4,43.99040633494855,0.125,4.0,4.0,False,True
39169,39153,5,44.55110799363183,0.125,4.0,0.0,False,False
39169,39139,6,54.89191131459993,0.125,4.0,2.0,False,False
39169,39157,7,55.53176573221091,0.125,4.0,2.0,False,False
39169,39093,8,56.3714404483192,0.125,4.0,3.0,False,False
39171,39039,1,27.516641188410205,0.125,3.0,1.0,False,False
39171,18151,2,35.54424764301375,0.125,3.0,1.0,False,False
39171,39051,3,38.38124103392975,0.125,3.0,2.0,False,False
39171,18033,4,38.71761057608771,0.125,3.0,1.0,False,False
39171,39125,5,49.341891370987504,0.125,3.0,1.0,False,False
39171,39069,6,50.12177215246116,0.125,3.0,0.0,False,False
39171,18003,7,65.73163790892808,0.125,3.0,,True,False
39171,18087,8,70.30357893742617,0.125,3.0,2.0,False,False
39173,39095,1,28.874344242263227,0.125,1.0,1.0,False,True
39173,39069,2,37.29164576544241,0.125,1.0,0.0,False,False
39173,39143,3,39.898560170333404,0.125,1.0,4.0,False,False
39173,39063,4,40.17327291096852,0.125,1.0,0.0,False,False
39173,39123,5,44.2785120353607,0.125,1.0,0.0,False,False
39173,39147,6,49.13387043628352,0.125,1.0,4.0,False,False
39173,39051,7,49.972603772161726,0.125,1.0,2.0,False,False
39173,39137,8,56.90133806022429,0.125,1.0,0.0,False,False
39175,39101,1,30.836628524798005,0.125,2.0,0.0,False,False
39175,39033,2,32.37279205246946,0.125,2.0,4.0,False,False
39175,39147,3,34.637822187359006,0.125,2.0,4.0,False,False
39175,39063,4,35.21541602845302,0.125,2.0,0.0,False,False
39175,39065,5,36.039321473023946,0.125,2.0,3.0,False,False
39175,39117,6,55.72253797882293,0.125,2.0,4.0,False,False
39175,39143,7,58.70500688221765,0.125,2.0,4.0,False,False
39175,39159,8,60.63326215574295,0.125,2.0,3.0,False,False
42001,42041,1,32.738880909923395,0.125,,3.0,False,False
42001,42133,2,42.265492500946145,0.125,,3.0,False,False
42001,42055,3,43.38346073611688,0.125,,1.0,False,False
42001,42099,4,58.70959841518616,0.125,,,True,False
42001,42043,5,71.05581090016676,0.125,,0.0,False,False
42001,42067,6,74.99226084475337,0.125,,4.0,False,False
42001,42057,7,76.54253917960138,0.125,,4.0,False,False
42001,54003,8,82.7892653577609,0.125,,,True,False
42003,42125,1,38.43789201516782,0.125,,4.0,False,False
42003,42007,2,39.11671547165066,0.125,,0.0,False,False
42003,42129,3,46.9788547883226,0.125,,3.0,False,False
42003,42019,4,49.58284909059279,0.125,,1.0,False,False
42003,54029,5,50.45724117120308,0.125,,4.0,False,False
42003,54009,6,54.91687857231233,0.125,,0.0,False,False
42003,42005,7,57.97647948118383,0.125,,3.0,False,False
42003,42073,8,65.26088173232473,0.125,,,True,False
42005,42063,1,36.43056760239444,0.125,3.0,2.0,False,False
42005,42019,2,39.296594789571444,0.125,3.0,1.0,False,False
42005,42031,3,42.41151572851012,0.125,3.0,4.0,False,False
42005,42065,4,52.494429340204036,0.125,3.0,0.0,False,False
42005,42129,5,55.79802953079893,0.125,3.0,3.0,False,True
42005,42003,6,57.97647948118383,0.125,3.0,,True,False
42005,42121,7,69.90601179284707,0.125,3.0,1.0,False,False
42005,42021,8,72.49706262081875,0.125,3.0,2.0,False,False
42007,54029,1,26.077708204506923,0.125,0.0,4.0,False,False
42007,42073,2,34.37164279886378,0.125,0.0,,True,False
42007,39029,3,37.337968149689615,0.125,0.0,2.0,False,False
42007,42003,4,39.11671547165066,0.125,0.0,,True,False
42007,42019,5,44.71596232660167,0.125,0.0,1.0,False,False
42007,39081,6,47.9937988655888,0.125,0.0,4.0,False,False
42007,54009,7,49.37209493710709,0.125,0.0,0.0,False,True
42007,39099,8,51.47066312806941,0.125,0.0,0.0,False,True
42009,42057,1,33.436157456466034,0.125,0.0,4.0,False,False
42009,42111,2,45.999046686874564,0.125,0.0,,True,False
42009,54065,3,53.44181787482238,0.125,0.0,,True,False
42009,42013,4,54.135207319668275,0.125,0.0,0.0,False,True
42009,42021,5,57.563873949636275,0.125,0.0,2.0,False,False
42009,42061,6,62.85393845503759,0.125,0.0,2.0,False,False
42009,42055,7,66.12268058890882,0.125,0.0,1.0,False,False
42009,54003,8,72.14067797892278,0.125,0.0,,True,False
42011,42077,1,35.674920579256344,0.125,,4.0,False,False
42011,42107,2,40.452592612328324,0.125,,,True,False
42011,42075,3,45.36051904854656,0.125,,1.0,False,False
42011,42071,4,49.752543864379525,0.125,,,True,False
42011,42029,5,51.53046977874871,0.125,,1.0,False,False
42011,42091,6,52.601764496296774,0.125,,1.0,False,False
42011,42025,7,58.738454035346834,0.125,,1.0,False,False
42011,42095,8,64.34673572471826,0.125,,0.0,False,False
42013,42021,1,30.9071209243279,0.125,0.0,2.0,False,False
42013,42061,2,31.90000901654095,0.125,0.0,2.0,False,False
42013,42009,3,54.135207319668275,0.125,0.0,0.0,False,True
42013,42033,4,58.659875270914945,0.125,0.0,2.0,False,False
42013,42087,5,63.45345070164751,0.125,0.0,,True,False
42013,42057,6,64.97607472337955,0.125,0.0,4.0,False,False
42013,42063,7,65.23970757987533,0.125,0.0,2.0,False,False
42013,42027,8,66.01103419954,0.125,0.0,0.0,False,True
42015,42113,1,38.09674415045048,0.125,4.0,2.0,False,False
42015,42131,2,51.21365754017423,0.125,4.0,3.0,False,False
42015,42115,3,59.36773350615004,0.125,4.0,3.0,False,False
42015,42117,4,61.27102175245252,0.125,4.0,,True,False
42015,42081,5,67.35225129769445,0.125,4.0,0.0,False,False
42015,42079,6,80.92671228669231,0.125,4.0,1.0,False,False
42015,42037,7,82.79861104349835,0.125,4.0,,True,False
42015,42069,8,84.89881531155024,0.125,4.0,2.0,False,False
42017,42091,1,26.173007951549145,0.125,,1.0,False,False
42017,42101,2,36.69996102080568,0.125,,0.0,False,False
42017,42095,3,49.40342765459458,0.125,,0.0,False,False
42017,42077,4,51.273536809341024,0.125,,4.0,False,False
42017,42045,5,52.94580888678149,0.125,,2.0,False,False
42017,42029,6,67.88751466247437,0.125,,1.0,False,False
42017,42011,7,69.96082945661543,0.125,,,True,False
42017,42025,8,82.21844101124398,0.125,,1.0,False,False
42019,42073,1,36.46094661130934,0.125,1.0,,True,False
42019,42005,2,39.296594789571444,0.125,1.0,3.0,False,False
42019,42007,3,44.71596232660167,0.125,1.0,0.0,False,False
42019,42003,4,49.58284909059279,0.125,1.0,,True,False
42019,42031,5,51.73927193585953,0.125,1.0,4.0,False,False
42019,42085,6,52.14880955762623,0.125,1.0,4.0,False,False
42019,42121,7,55.93384263819942,0.125,1.0,1.0,False,True
42019,54029,8,70.61855521930046,0.125,1.0,4.0,False,False
42021,42013,1,30.9071209243279,0.125,2.0,0.0,False,False
42021,42063,2,36.06773283019157,0.125,2.0,2.0,False,True
42021,42009,3,57.563873949636275,0.125,2.0,0.0,False,False
42021,42033,4,59.646996664079225,0.125,2.0,2.0,False,True
42021,42061,5,62.577342472051235,0.125,2.0,2.0,False,True
42021,42111,6,63.987076222528536,0.125,2.0,,True,False
42021,42129,7,67.0025442650534,0.125,2.0,3.0,False,False
42021,42005,8,72.49706262081875,0.125,2.0,3.0,False,False
42023,42047,1,37.15484622766406,0.125,2.0,4.0,False,False
42023,42105,2,42.78480527257086,0.125,2.0,,True,False
42023,42083,3,51.2185608886183,0.125,2.0,2.0,False,True
42023,42035,4,52.30321650881412,0.125,2.0,3.0,False,False
42023,42033,5,53.553793753175874,0.125,2.0,2.0,False,True
42023,42027,6,65.94695514138583,0.125,2.0,0.0,False,False
42023,42065,7,74.8256642007247,0.125,2.0,0.0,False,False
42023,42053,8,86.42135132379809,0.125,2.0,3.0,False,False
42025,42089,1,34.68915587297487,0.125,1.0,1.0,False,True
42025,42077,2,35.34556717659561,0.125,1.0,4.0,False,False
42025,42079,3,37.146472496529434,0.125,1.0,1.0,False,True
42025,42095,4,38.378287700457314,0.125,1.0,0.0,False,False
42025,42107,5,48.78348046023396,0.125,1.0,,True,False
42025,42069,6,58.27613969805814,0.125,1.0,2.0,False,False
42025,42011,7,58.738454035346834,0.125,1.0,,True,False
42025,42037,8,60.225151399878314,0.125,1.0,,True,False
42027,42035,1,38.1846720388834,0.125,0.0,3.0,False,False
42027,42087,2,38.319096012062204,0.125,0.0,,True,False
42027,42067,3,55.666792942274114,0.125,0.0,4.0,False,False
42027,42033,4,55.6958806230009,0.125,0.0,2.0,False,False
42027,42061,5,57.4597724955372,0.125,0.0,2.0,False,False
42027,42119,6,63.813892670142025,0.125,0.0,4.0,False,False
42027,42109,7,65.18659259909006,0.125,0.0,2.0,False,False
42027,42023,8,65.94695514138583,0.125,0.0,2.0,False,False
42029,42045,1,30.42924973313692,0.125,1.0,2.0,False,False
42029,42091,2,41.820581047413796,0.125,1.0,1.0,False,True
42029,42071,3,43.22255313193042,0.125,1.0,,True,False
42029,42011,4,51.53046977874871,0.125,1.0,,True,False
42029,42101,5,52.48930335967527,0.125,1.0,0.0,False,False
42029,42017,6,67.88751466247437,0.125,1.0,,True,False
42029,42077,7,72.33902653743417,0.125,1.0,4.0,False,False
42029,42075,8,74.50874155897209,0.125,1.0,1.0,False,True
42031,42065,1,36.00536292598646,0.125,4.0,0.0,False,False
42031,42121,2,36.47070091577332,0.125,4.0,1.0,False,False
42031,42053,3,38.85670303158001,0.125,4.0,3.0,False,False
42031,42005,4,42.41151572851012,0.125,4.0,3.0,False,False
42031,42019,5,51.73927193585953,0.125,4.0,1.0,False,False
42031,42063,6,66.30160703198482,0.125,4.0,2.0,False,False
42031,42047,7,69.4637448358483,0.125,4.0,4.0,False,True
42031,42123,8,70.25873656309837,0.125,4.0,,True,False
42033,42065,1,46.28751146295264,0.125,2.0,0.0,False,False
42033,42047,2,49.475624763803424,0.125,2.0,4.0,False,False
42033,42023,3,53.553793753175874,0.125,2.0,2.0,False,True
42033,42027,4,55.6958806230009,0.125,2.0,0.0,False,False
42033,42013,5,58.659875270914945,0.125,2.0,0.0,False,False
42033,42021,6,59.646996664079225,0.125,2.0,2.0,False,True
42033,42063,7,64.51356450935748,0.125,2.0,2.0,False,True
42033,42035,8,74.67402755106805,0.125,2.0,3.0,False,False
42035,42027,1,38.1846720388834,0.125,3.0,0.0,False,False
42035,42081,2,49.47165744092916,0.125,3.0,0.0,False,False
42035,42023,3,52.30321650881412,0.125,3.0,2.0,False,False
42035,42119,4,56.934165926675156,0.125,3.0,4.0,False,False
42035,42105,5,60.71757073132774,0.125,3.0,,True,False
42035,42117,6,67.84114406618633,0.125,3.0,,True,False
42035,42087,7,69.37567408843732,0.125,3.0,,True,False
42035,42109,8,70.27270683766855,0.125,3.0,2.0,False,False
42037,42093,1,21.376040195696703,0.125,,,True,False
42037,42097,2,33.60501248693946,0.125,,3.0,False,False
42037,42079,3,37.689457742131566,0.125,,1.0,False,False
42037,42107,4,41.29341098040379,0.125,,,True,False
42037,42113,5,45.08033745279977,0.125,,2.0,False,False
42037,42119,6,55.93780341093078,0.125,,4.0,False,False
42037,42025,7,60.225151399878314,0.125,,1.0,False,False
42037,42131,8,61.51279474509934,0.125,,3.0,False,False
42039,42049,1,34.67350283582167,0.125,1.0,0.0,False,False
42039,42121,2,42.84984677658393,0.125,1.0,1.0,False,True
42039,42085,3,44.372675048737925,0.125,1.0,4.0,False,False
42039,39007,4,53.37934033615501,0.125,1.0,,True,False
42039,39155,5,68.08960796157861,0.125,1.0,1.0,False,True
42039,42123,6,70.53237237375255,0.125,1.0,,True,False
42039,42053,7,74.83268936108628,0.125,1.0,3.0,False,False
42039,42031,8,79.11955507727394,0.125,1.0,4.0,False,False
42041,42099,1,26.09864475375852,0.125,3.0,,True,False
42041,42001,2,32.738880909923395,0.125,3.0,,True,False
42041,42067,3,42.468462892173434,0.125,3.0,4.0,False,False
42041,42055,4,46.873961657506335,0.125,3.0,1.0,False,False
42041,42043,5,49.81711809123001,0.125,3.0,0.0,False,False
42041,42133,6,53.264701207245636,0.125,3.0,3.0,False,True
42041,42087,7,57.930848619769705,0.125,3.0,,True,False
42041,42061,8,66.95008180501948,0.125,3.0,2.0,False,False
42043,42075,1,27.760823609090128,0.125,0.0,1.0,False,False
42043,42099,2,40.9315558146482,0.125,0.0,,True,False
42043,42109,3,46.440582048405936,0.125,0.0,2.0,False,False
42043,42097,4,48.89680439645562,0.125,0.0,3.0,False,False
42043,42041,5,49.81711809123001,0.125,0.0,3.0,False,False
42043,42067,6,54.217999921004164,0.125,0.0,4.0,False,False
42043,42133,7,55.29060169567243,0.125,0.0,3.0,False,False
42043,42107,8,57.507373381149286,0.125,0.0,,True,False
42045,42101,1,24.771775082346384,0.125,2.0,0.0,False,False
42045,42029,2,30.42924973313692,0.125,2.0,1.0,False,False
42045,42091,3,32.83711941646559,0.125,2.0,1.0,False,False
42045,42017,4,52.94580888678149,0.125,2.0,,True,False
42045,42011,5,71.36590415426325,0.125,2.0,,True,False
42045,42071,6,73.64611907537895,0.125,2.0,,True,False
42045,42077,7,79.1431940510178,0.125,2.0,4.0,False,False
42045,42095,8,93.471818672293,0.125,2.0,0.0,False,False
42047,42023,1,37.15484622766406,0.125,4.0,2.0,False,False
42047,42083,2,43.06246589927389,0.125,4.0,2.0,False,False
42047,42065,3,44.139642492339455,0.125,4.0,0.0,False,False
42047,42033,4,49.475624763803424,0.125,4.0,2.0,False,False
42047,42053,5,49.86969230384767,0.125,4.0,3.0,False,False
42047,42123,6,67.63182659740795,0.125,4.0,,True,False
42047,42031,7,69.4637448358483,0.125,4.0,4.0,False,True
42047,42105,8,72.04749024969149,0.125,4.0,,True,False
42049,42039,1,34.67350283582167,0.125,0.0,1.0,False,False
42049,42123,2,65.75442029257142,0.125,0.0,,True,False
42049,39007,3,67.22671482025363,0.125,0.0,,True,False
42049,42121,4,69.51636722704244,0.125,0.0,1.0,False,False
42049,42085,5,78.92526687317557,0.125,0.0,4.0,False,False
42049,42053,6,84.8066555682942,0.125,0.0,3.0,False,False
42049,39155,7,96.34248740507563,0.125,0.0,1.0,False,False
42049,42031,8,102.3754722830464,0.125,0.0,4.0,False,False
42051,42129,1,46.09944781979634,0.125,4.0,3.0,False,False
42051,54061,2,46.89937952698185,0.125,4.0,,True,False
42051,42059,3,49.647791856479984,0.125,4.0,3.0,False,False
42051,54077,4,50.124682712852774,0.125,4.0,0.0,False,False
42051,42111,5,53.100953995375605,0.125,4.0,,True,False
42051,42125,6,59.27477241484612,0.125,4.0,4.0,False,True
42051,42003,7,67.30861496783899,0.125,4.0,,True,False
42051,54049,8,68.37556672210599,0.125,4.0,,True,False
42053,42123,1,33.67359571090556,0.125,3.0,,True,False
42053,42031,2,38.85670303158001,0.125,3.0,4.0,False,False
42053,42121,3,45.24666833247874,0.125,3.0,1.0,False,False
42053,42065,4,47.15986780044724,0.125,3.0,0.0,False,False
42053,42047,5,49.86969230384767,0.125,3.0,4.0,False,False
42053,42083,6,64.37578888058896,0.125,3.0,2.0,False,False
42053,42039,7,74.83268936108628,0.125,3.0,1.0,False,False
42053,42005,8,80.22597846928906,0.125,3.0,3.0,False,True
42055,42057,1,33.35911799433199,0.125,1.0,4.0,False,False
42055,42001,2,43.38346073611688,0.125,1.0,,True,False
42055,42041,3,46.873961657506335,0.125,1.0,3.0,False,False
42055,54003,4,57.80907118255321,0.125,1.0,,True,False
42055,42061,5,58.742007868776646,0.125,1.0,2.0,False,False
42055,54065,6,61.409107076206546,0.125,1.0,,True,False
42055,42099,7,65.29212634220667,0.125,1.0,,True,False
42055,42009,8,66.12268058890882,0.125,1.0,0.0,False,False
42057,42055,1,33.35911799433199,0.125,4.0,1.0,False,False
42057,42009,2,33.436157456466034,0.125,4.0,0.0,False,False
42057,54065,3,42.458083611125446,0.125,4.0,,True,False
42057,54003,4,51.81708617617903,0.125,4.0,,True,False
42057,42061,5,55.77767592374249,0.125,4.0,2.0,False,False
42057,42013,6,64.97607472337955,0.125,4.0,0.0,False,False
42057,54037,7,71.95693338096669,0.125,4.0,1.0,False,False
42057,42001,8,76.54253917960138,0.125,4.0,,True,False
42059,54061,1,29.07069965815879,0.125,3.0,,True,False
42059,42125,2,37.37920480492013,0.125,3.0,4.0,False,False
42059,54051,3,37.60787182148196,0.125,3.0,,True,False
42059,54049,4,38.26909918947549,0.125,3.0,,True,False
42059,54069,5,43.23571174274688,0.125,3.0,3.0,False,True
42059,54103,6,45.05901545516359,0.125,3.0,3.0,False,True
42059,42051,7,49.647791856479984,0.125,3.0,4.0,False,False
42059,54009,8,55.510170467444084,0.125,3.0,0.0,False,False
42061,42013,1,31.90000901654095,0.125,2.0,0.0,False,False
42061,42087,2,37.5479756179402,0.125,2.0,,True,False
42061,42067,3,50.60830387209484,0.125,2.0,4.0,False,False
42061,42057,4,55.77767592374249,0.125,2.0,4.0,False,False
42061,42027,5,57.4597724955372,0.125,2.0,0.0,False,False
42061,42055,6,58.742007868776646,0.125,2.0,1.0,False,False
42061,42099,7,60.91241586927076,0.125,2.0,,True,False
42061,42021,8,62.577342472051235,0.125,2.0,2.0,False,True
42063,42021,1,36.06773283019157,0.125,2.0,2.0,False,True
42063,42005,2,36.43056760239444,0.125,2.0,3.0,False,False
42063,42129,3,49.701391601610716,0.125,2.0,3.0,False,False
42063,42065,4,53.4432638247089,0.125,2.0,0.0,False,False
42063,42033,5,64.51356450935748,0.125,2.0,2.0,False,True
42063,42013,6,65.23970757987533,0.125,2.0,0.0,False,False
42063,42031,7,66.30160703198482,0.125,2.0,4.0,False,False
42063,42019,8,75.26020755997062,0.125,2.0,1.0,False,False
42065,42031,1,36.00536292598646,0.125,0.0,4.0,False,False
42065,42047,2,44.139642492339455,0.125,0.0,4.0,False,False
42065,42033,3,46.28751146295264,0.125,0.0,2.0,False,False
42065,42053,4,47.15986780044724,0.125,0.0,3.0,False,False
42065,42005,5,52.494429340204036,0.125,0.0,3.0,False,False
42065,42063,6,53.4432638247089,0.125,0.0,2.0,False,False
42065,42121,7,70.28495732578804,0.125,0.0,1.0,False,False
42065,42021,8,74.35375280650776,0.125,0.0,2.0,False,False
42067,42099,1,18.910307266212637,0.125,4.0,,True,False
42067,42087,2,20.194993064145613,0.125,4.0,,True,False
42067,42109,3,38.596365701514465,0.125,4.0,2.0,False,False
42067,42041,4,42.468462892173434,0.125,4.0,3.0,False,False
42067,42061,5,50.60830387209484,0.125,4.0,2.0,False,False
42067,42043,6,54.217999921004164,0.125,4.0,0.0,False,False
42067,42027,7,55.666792942274114,0.125,4.0,0.0,False,False
42067,42119,8,55.913189914364615,0.125,4.0,4.0,False,True
42069,42127,1,34.67370774889293,0.125,2.0,3.0,False,False
42069,42131,2,35.11813091274957,0.125,2.0,3.0,False,False
42069,42079,3,42.90750530746165,0.125,2.0,1.0,False,False
42069,42115,4,45.613454173153166,0.125,2.0,3.0,False,False
42069,42089,5,47.78007288715857,0.125,2.0,1.0,False,False
42069,42103,6,49.40144636644575,0.125,2.0,0.0,False,False
42069,42025,7,58.27613969805814,0.125,2.0,1.0,False,False
42069,42113,8,75.25121214209705,0.125,2.0,2.0,False,True
42071,42075,1,40.27939824749562,0.125,,1.0,False,False
42071,42133,2,43.00952290361812,0.125,,3.0,False,False
42071,42029,3,43.22255313193042,0.125,,1.0,False,False
42071,42011,4,49.752543864379525,0.125,,,True,False
42071,42043,5,61.30107901422652,0.125,,0.0,False,False
42071,42045,6,73.64611907537895,0.125,,2.0,False,False
42071,42107,7,73.82678869666253,0.125,,,True,False
42071,42091,8,77.17069194439347,0.125,,1.0,False,False
42073,42007,1,34.37164279886378,0.125,,0.0,False,False
42073,42085,2,35.169914466715575,0.125,,4.0,False,False
42073,42019,3,36.46094661130934,0.125,,1.0,False,False
42073,39099,4,37.106778299858924,0.125,,0.0,False,False
42073,39029,5,44.73997194575234,0.125,,2.0,False,False
42073,39155,6,50.8812073095931,0.125,,1.0,False,False
42073,54029,7,56.01556486195477,0.125,,4.0,False,False
42073,42003,8,65.26088173232473,0.125,,,True,False
42075,42043,1,27.760823609090128,0.125,1.0,0.0,False,False
42075,42071,2,40.27939824749562,0.125,1.0,,True,False
42075,42107,3,42.843935190104816,0.125,1.0,,True,False
42075,42011,4,45.36051904854656,0.125,1.0,,True,False
42075,42133,5,54.73444878077994,0.125,1.0,3.0,False,False
42075,42097,6,57.93416659907842,0.125,1.0,3.0,False,False
42075,42099,7,68.22993018283499,0.125,1.0,,True,False
42075,42109,8,68.42352180449397,0.125,1.0,2.0,False,False
42077,42095,1,28.718125401219222,0.125,4.0,0.0,False,False
42077,42025,2,35.34556717659561,0.125,4.0,1.0,False,False
42077,42011,3,35.674920579256344,0.125,4.0,,True,False
42077,42091,4,48.59681896213261,0.125,4.0,1.0,False,False
42077,42017,5,51.273536809341024,0.125,4.0,,True,False
42077,42107,6,53.608743225450674,0.125,4.0,,True,False
42077,42089,7,53.89601430814954,0.125,4.0,1.0,False,False
42077,42079,8,71.03880597527676,0.125,4.0,1.0,False,False
42079,42025,1,37.146472496529434,0.125,1.0,1.0,False,True
42079,42037,2,37.689457742131566,0.125,1.0,,True,False
42079,42131,3,38.02074954551323,0.125,1.0,3.0,False,False
42079,42069,4,42.90750530746165,0.125,1.0,2.0,False,False
42079,42113,5,52.93519862302994,0.125,1.0,2.0,False,False
42079,42107,6,55.759328380496505,0.125,1.0,,True,False
42079,42089,7,55.99177599300432,0.125,1.0,1.0,False,True
42079,42093,8,58.51148530682473,0.125,1.0,,True,False
42081,42119,1,42.28796641023483,0.125,0.0,4.0,False,False
42081,42113,2,47.48883011168987,0.125,0.0,2.0,False,False
42081,42093,3,48.81532251182837,0.125,0.0,,True,False
42081,42035,4,49.47165744092916,0.125,0.0,3.0,False,False
42081,42117,5,50.22772199026844,0.125,0.0,,True,False
42081,42097,6,62.220073365885426,0.125,0.0,3.0,False,False
42081,42109,7,63.74986869445391,0.125,0.0,2.0,False,False
42081,42037,8,64.16237427999792,0.125,0.0,,True,False
42083,42047,1,43.06246589927389,0.125,2.0,4.0,False,False
42083,42023,2,51.2185608886183,0.125,2.0,2.0,False,True
42083,42105,3,56.25919987146667,0.125,2.0,,True,False
42083,42123,4,58.442650560771234,0.125,2.0,,True,False
42083,42053,5,64.37578888058896,0.125,2.0,3.0,False,False
42083,42065,6,83.6589728604009,0.125,2.0,0.0,False,False
42083,42033,7,90.14926313665234,0.125,2.0,2.0,False,True
42083,42031,8,98.56680448470678,0.125,2.0,4.0,False,False
42085,42073,1,35.169914466715575,0.125,4.0,,True,False
42085,39155,2,42.021621556571866,0.125,4.0,1.0,False,False
42085,42121,3,43.132811765070045,0.125,4.0,1.0,False,False
42085,42039,4,44.372675048737925,0.125,4.0,1.0,False,False
42085,42019,5,52.14880955762623,0.125,4.0,1.0,False,False
42085,39099,6,53.85520195026973,0.125,4.0,0.0,False,False
42085,39007,7,60.83146438399165,0.125,4.0,,True,False
42085,42007,8,69.35722434724583,0.125,4.0,0.0,False,False
42087,42067,1,20.194993064145613,0.125,,4.0,False,False
42087,42061,2,37.5479756179402,0.125,,2.0,False,False
42087,42099,3,38.15836422265663,0.125,,,True,False
42087,42027,4,38.319096012062204,0.125,,0.0,False,False
42087,42109,5,49.415862758736814,0.125,,2.0,False,False
42087,42041,6,57.930848619769705,0.125,,3.0,False,False
42087,42119,7,60.99597115213202,0.125,,4.0,False,False
42087,42013,8,63.45345070164751,0.125,,0.0,False,False
42089,42095,1,33.89902359822858,0.125,1.0,0.0,False,False
42089,42025,2,34.68915587297487,0.125,1.0,1.0,False,True
42089,42103,3,39.76684027395998,0.125,1.0,0.0,False,False
42089,42069,4,47.78007288715857,0.125,1.0,2.0,False,False
42089,42077,5,53.89601430814954,0.125,1.0,4.0,False,False
42089,42079,6,55.99177599300432,0.125,1.0,1.0,False,True
42089,42127,7,65.72979544573052,0.125,1.0,3.0,False,False
42089,42131,8,76.28235839187067,0.125,1.0,3.0,False,False
42091,42017,1,26.173007951549145,0.125,1.0,,True,False
42091,42101,2,30.08356322629643,0.125,1.0,0.0,False,False
42091,42045,3,32.83711941646559,0.125,1.0,2.0,False,False
42091,42029,4,41.820581047413796,0.125,1.0,1.0,False,True
42091,42077,5,48.59681896213261,0.125,1.0,4.0,False,False
42091,42011,6,52.601764496296774,0.125,1.0,,True,False
42091,42095,7,60.634699788882955,0.125,1.0,0.0,False,False
42091,42071,8,77.17069194439347,0.125,1.0,,True,False
42093,42097,1,20.02475784940382,0.125,,3.0,False,False
42093,42037,2,21.376040195696703,0.125,,,True,False
42093,42119,3,34.62671450082063,0.125,,4.0,False,False
42093,42109,4,44.93549616876477,0.125,,2.0,False,False
